Store,Dept,Date,Weekly_Sales,IsHoliday,MA_4
40,25,2012-02-17,5276.03,False,13703.082500000142
12,79,2012-02-17,50406.9,False,21395.927500000143
21,12,2012-02-17,2277.72,False,21079.52000000014
20,4,2012-02-17,46959.01,False,26229.915000000143
14,85,2012-02-17,1606.52,False,25312.537500000144
1,99,2012-02-17,600.0,False,12860.812500000142
40,56,2012-02-17,1602.2,False,12691.932500000143
43,4,2012-02-17,16457.78,False,5066.625000000142
34,37,2012-02-17,2434.39,False,5273.592500000142
43,91,2012-02-17,33789.48,False,13570.962500000143
43,13,2012-02-17,16750.62,False,17358.067500000143
40,81,2012-02-17,18763.25,False,17934.435000000143
23,92,2012-02-17,65835.63,False,33784.74500000014
39,38,2012-02-17,52379.87,False,38432.342500000144
19,9,2012-02-17,16742.05,False,38430.20000000014
11,90,2012-02-17,52420.25,False,46844.45000000014
21,87,2012-02-17,8734.29,False,32569.115000000143
33,8,2012-02-17,4053.86,False,20487.61250000014
43,6,2012-02-17,24.76,False,16308.290000000143
4,32,2012-02-17,41758.53,False,13642.860000000142
14,3,2012-02-17,16061.89,False,15474.760000000142
13,10,2012-02-17,27190.96,False,21259.03500000014
43,87,2012-02-17,34.92,False,21261.575000000143
41,72,2012-02-17,65915.94,False,27300.927500000143
39,97,2012-02-17,24464.24,False,29401.515000000145
33,38,2012-02-17,19994.23,False,27602.332500000146
6,35,2012-02-17,3662.5,False,28509.227500000143
39,24,2012-02-17,5235.75,False,13339.180000000142
22,25,2012-02-17,6503.1,False,8848.895000000142
18,91,2012-02-17,24913.68,False,10078.757500000142
20,22,2012-02-17,19201.65,False,13963.545000000144
12,21,2012-02-17,4223.14,False,13710.392500000144
14,34,2012-02-17,19109.82,False,16862.072500000144
41,7,2012-02-17,21797.14,False,16082.937500000142
42,32,2012-02-17,50.0,False,11295.025000000143
21,90,2012-02-17,12877.42,False,13458.595000000143
35,26,2012-02-17,10764.84,False,11372.350000000142
42,40,2012-02-17,22398.76,False,11522.755000000143
40,8,2012-02-17,33861.5,False,19975.630000000143
23,1,2012-02-17,47129.06,False,28538.540000000143
24,38,2012-02-17,62942.38,False,41582.92500000014
14,93,2012-02-17,53320.56,False,49313.37500000014
20,97,2012-02-17,26547.38,False,47484.84500000014
34,3,2012-02-17,6920.88,False,37432.80000000014
39,58,2012-02-17,7260.0,False,23512.205000000144
34,74,2012-02-17,7344.08,False,12018.085000000145
18,52,2012-02-17,2956.82,False,6120.445000000143
12,85,2012-02-17,2650.97,False,5052.967500000143
41,82,2012-02-17,22134.8,False,8771.667500000143
42,79,2012-02-17,13511.24,False,10313.457500000144
14,4,2012-02-17,49736.82,False,22008.457500000142
1,96,2012-02-17,30707.07,False,29022.482500000144
35,4,2012-02-17,17135.7,False,27772.707500000142
35,32,2012-02-17,11405.17,False,27246.190000000144
22,26,2012-02-17,8059.65,False,16826.897500000145
24,40,2012-02-17,46685.78,False,20821.575000000143
11,44,2012-02-17,7127.47,False,18319.517500000144
23,97,2012-02-17,6627.46,False,17125.090000000142
22,98,2012-02-17,292.84,False,15183.387500000144
23,25,2012-02-17,11526.98,False,6393.6875000001455
19,17,2012-02-17,16591.15,False,8759.607500000146
4,44,2012-02-17,6029.77,False,8610.185000000147
40,29,2012-02-17,4836.77,False,9746.167500000147
35,79,2012-02-17,22622.95,False,12520.160000000145
20,21,2012-02-17,13586.24,False,11768.932500000146
23,98,2012-02-17,16.0,False,10265.490000000147
40,48,2012-02-17,366.0,False,9147.797500000146
45,91,2012-02-17,17591.52,False,7889.940000000145
5,71,2012-02-17,207.16,False,4545.170000000145
40,98,2012-02-17,7911.77,False,6519.112500000146
21,85,2012-02-17,932.96,False,6660.852500000145
13,52,2012-02-17,4479.2,False,3382.7725000001456
43,25,2012-02-17,64.86,False,3347.1975000001457
20,23,2012-02-17,40308.26,False,11446.320000000145
35,47,2012-02-17,-48.5,False,11200.955000000147
13,54,2012-02-17,60.0,False,10096.155000000148
6,19,2012-02-17,2914.25,False,10808.502500000148
5,42,2012-02-17,3441.77,False,1591.8800000001474
16,28,2012-02-17,309.2,False,1681.3050000001474
40,46,2012-02-17,9887.56,False,4138.195000000147
22,24,2012-02-17,5513.15,False,4787.920000000147
35,41,2012-02-17,3506.44,False,4804.087500000147
34,33,2012-02-17,3414.16,False,5580.327500000147
18,71,2012-02-17,12655.98,False,6272.432500000148
18,97,2012-02-17,6083.56,False,6415.035000000147
4,41,2012-02-17,478.0,False,5657.9250000001475
16,42,2012-02-17,3201.93,False,5604.867500000148
42,92,2012-02-17,89607.31,False,24842.700000000146
11,47,2012-02-17,198.0,False,23371.310000000147
24,35,2012-02-17,2907.24,False,23978.620000000148
6,24,2012-02-17,6431.15,False,24785.925000000145
2,1,2012-02-17,77394.09,False,21732.620000000145
6,7,2012-02-17,25643.19,False,28093.917500000145
3,54,2012-02-17,48.0,False,27379.107500000144
19,32,2012-02-17,12107.69,False,28798.242500000146
1,40,2012-02-17,63913.1,False,25427.995000000145
24,3,2012-02-17,8948.0,False,21254.197500000144
21,91,2012-02-17,6921.6,False,22972.597500000145
42,80,2012-02-17,15311.9,False,23773.650000000143
35,2,2012-02-17,41291.26,False,18118.190000000148
39,25,2012-02-17,7308.08,False,17708.210000000145
43,74,2012-02-17,636.19,False,16136.857500000146
35,85,2012-02-17,1149.24,False,12596.192500000147
11,46,2012-02-17,30308.06,False,9850.392500000145
35,3,2012-02-17,8604.24,False,10174.432500000145
33,92,2012-02-17,33294.0,False,18338.885000000148
12,34,2012-02-17,25436.22,False,24410.630000000143
4,60,2012-02-17,288.0,False,16905.615000000143
24,37,2012-02-17,2948.11,False,15491.582500000146
34,79,2012-02-17,17300.46,False,11493.197500000146
14,44,2012-02-17,6555.08,False,6772.912500000146
5,24,2012-02-17,1941.82,False,7186.367500000146
19,44,2012-02-17,5303.76,False,7775.280000000145
24,1,2012-02-17,41423.22,False,13805.970000000147
14,2,2012-02-17,77463.71,False,31533.127500000148
39,35,2012-02-17,1865.09,False,31513.94500000015
23,24,2012-02-17,9135.85,False,32471.967500000148
34,22,2012-02-17,8416.83,False,24220.370000000148
20,95,2012-02-17,144682.1,False,41024.967500000144
2,3,2012-02-17,15257.84,False,44373.15500000015
3,32,2012-02-17,16336.86,False,46173.407500000154
24,36,2012-02-17,1600.49,False,44469.322500000155
3,87,2012-02-17,1413.12,False,8652.077500000152
35,49,2012-02-17,7.64,False,4839.527500000153
24,2,2012-02-17,38234.75,False,10314.000000000153
20,24,2012-02-17,7884.28,False,11884.947500000153
40,30,2012-02-17,3177.64,False,12326.077500000152
20,94,2012-02-17,79634.56,False,32232.80750000015
12,22,2012-02-17,14770.49,False,26366.742500000153
14,83,2012-02-17,10227.48,False,26952.542500000152
12,87,2012-02-17,11777.38,False,29102.477500000154
20,98,2012-02-17,21258.83,False,14508.545000000153
11,42,2012-02-17,6784.64,False,12512.082500000153
40,49,2012-02-17,20.79,False,9960.410000000153
20,20,2012-02-17,7568.79,False,8908.262500000154
24,45,2012-02-17,23.94,False,3599.5400000001528
20,13,2012-02-17,54254.83,False,15467.087500000152
14,7,2012-02-17,32134.29,False,23495.462500000154
21,81,2012-02-17,6128.51,False,23135.392500000155
5,72,2012-02-17,14099.62,False,26654.312500000153
33,41,2012-02-17,30.0,False,13098.105000000152
40,95,2012-02-17,59256.84,False,19878.742500000153
1,37,2012-02-17,3542.89,False,19232.337500000154
3,9,2012-02-17,8597.92,False,17856.91250000015
40,52,2012-02-17,821.13,False,18054.69500000015
19,18,2012-02-17,13248.46,False,6552.60000000015
33,91,2012-02-17,9779.94,False,8111.86250000015
18,98,2012-02-17,1805.49,False,6413.755000000151
23,27,2012-02-17,3498.76,False,7083.162500000151
24,44,2012-02-17,5743.13,False,5206.830000000151
13,48,2012-02-17,1087.0,False,3033.5950000001512
21,3,2012-02-17,11673.14,False,5500.507500000151
23,95,2012-02-17,47759.32,False,16565.647500000152
11,92,2012-02-17,85581.9,False,36525.34000000015
15,1,2012-02-17,27314.57,False,43082.23250000015
22,95,2012-02-17,49067.41,False,52430.800000000156
20,14,2012-02-17,26188.21,False,47038.02250000015
3,55,2012-02-17,10315.04,False,28221.307500000155
39,36,2012-02-17,1047.71,False,21654.59250000015
12,36,2012-02-17,225.67,False,9444.157500000152
14,6,2012-02-17,5547.38,False,4283.9500000001535
23,94,2012-02-17,4029.08,False,2712.460000000153
22,29,2012-02-17,9568.24,False,4842.592500000153
3,28,2012-02-17,172.0,False,4829.175000000152
42,74,2012-02-17,338.83,False,3527.0375000001527
39,56,2012-02-17,3379.18,False,3364.562500000153
23,28,2012-02-17,1085.21,False,1243.8050000001526
20,12,2012-02-17,6055.53,False,2714.687500000153
19,49,2012-02-17,5586.82,False,4026.6850000001527
34,71,2012-02-17,2527.66,False,3813.8050000001526
22,94,2012-02-17,28.96,False,3549.7425000001526
5,97,2012-02-17,636.82,False,2195.065000000153
4,24,2012-02-17,12378.17,False,3892.902500000153
24,46,2012-02-17,14763.15,False,6951.775000000152
21,5,2012-02-17,19865.88,False,11911.005000000154
13,13,2012-02-17,48685.72,False,23923.230000000156
35,56,2012-02-17,760.38,False,21018.782500000154
12,38,2012-02-17,62908.55,False,33055.13250000015
23,93,2012-02-17,1721.36,False,28519.00250000015
12,19,2012-02-17,2969.84,False,17090.032500000154
34,35,2012-02-17,2062.76,False,17415.62750000015
16,23,2012-02-17,11452.23,False,4551.5475000001525
19,30,2012-02-17,4052.23,False,5134.265000000152
34,20,2012-02-17,3519.51,False,5271.682500000153
34,4,2012-02-17,19798.48,False,9705.612500000152
5,28,2012-02-17,226.01,False,6899.057500000153
4,36,2012-02-17,1243.05,False,6196.7625000001535
11,40,2012-02-17,59971.24,False,20309.695000000153
35,6,2012-02-17,4397.89,False,16459.547500000153
21,4,2012-02-17,17881.91,False,20873.522500000152
43,72,2012-02-17,162.55,False,20603.397500000156
11,93,2012-02-17,34909.35,False,14337.925000000152
21,82,2012-02-17,15014.06,False,16991.96750000015
21,16,2012-02-17,2497.85,False,13145.95250000015
13,49,2012-02-17,10309.03,False,15682.572500000153
39,23,2012-02-17,17746.39,False,11391.832500000153
19,31,2012-02-17,2144.57,False,8174.460000000154
16,6,2012-02-17,3945.66,False,8536.412500000153
16,74,2012-02-17,5863.77,False,7425.097500000154
14,33,2012-02-17,7342.09,False,4824.022500000154
14,5,2012-02-17,48502.63,False,16413.53750000015
5,98,2012-02-17,45.0,False,15438.372500000152
40,9,2012-02-17,10219.5,False,16527.305000000153
24,41,2012-02-17,2490.75,False,15314.470000000154
23,96,2012-02-17,12801.89,False,6389.285000000153
22,97,2012-02-17,4339.76,False,7462.975000000153
39,80,2012-02-17,12706.32,False,8084.680000000153
19,46,2012-02-17,19201.74,False,12262.427500000153
43,12,2012-02-17,44.53,False,9073.087500000152
6,46,2012-02-17,24860.51,False,14203.27500000015
13,11,2012-02-17,19234.59,False,15835.342500000152
3,14,2012-02-17,5363.36,False,12375.747500000152
13,50,2012-02-17,3147.0,False,13151.365000000153
20,18,2012-02-17,14505.18,False,10562.532500000154
20,99,2012-02-17,2100.0,False,6278.885000000153
22,27,2012-02-17,2404.1,False,5539.0700000001525
40,87,2012-02-17,23979.06,False,10747.085000000152
16,8,2012-02-17,14290.02,False,10693.295000000153
40,93,2012-02-17,22574.81,False,15811.997500000154
12,35,2012-02-17,3891.38,False,16183.817500000154
34,34,2012-02-17,8962.52,False,12429.682500000155
11,91,2012-02-17,45674.58,False,20275.822500000155
3,41,2012-02-17,451.5,False,14744.995000000155
34,21,2012-02-17,4063.01,False,14787.902500000155
20,17,2012-02-17,23249.25,False,18359.585000000156
23,26,2012-02-17,12201.35,False,9991.277500000155
39,96,2012-02-17,24939.93,False,16113.385000000155
6,8,2012-02-17,46398.8,False,26697.332500000157
5,41,2012-02-17,893.5,False,21108.395000000157
18,72,2012-02-17,77977.5,False,37552.432500000155
16,17,2012-02-17,7030.2,False,33075.00000000016
34,72,2012-02-17,51298.84,False,34300.010000000155
16,14,2012-02-17,7492.52,False,35949.76500000015
21,2,2012-02-17,47740.21,False,28390.442500000154
3,81,2012-02-17,1396.79,False,26982.090000000153
11,41,2012-02-17,699.33,False,14332.212500000156
12,83,2012-02-17,398.84,False,12558.792500000156
13,12,2012-02-17,6535.42,False,2257.595000000155
20,16,2012-02-17,7505.78,False,3784.8425000001544
22,28,2012-02-17,846.35,False,3821.5975000001545
33,40,2012-02-17,8177.24,False,5766.197500000155
19,47,2012-02-17,575.0,False,4276.092500000155
35,5,2012-02-17,25099.17,False,8674.440000000155
12,20,2012-02-17,7999.91,False,10462.830000000155
42,93,2012-02-17,34835.42,False,17127.375000000153
33,7,2012-02-17,240.56,False,17043.765000000156
43,40,2012-02-17,19208.02,False,15570.977500000155
24,42,2012-02-17,5317.23,False,14900.307500000155
40,28,2012-02-17,463.97,False,6307.445000000155
21,1,2012-02-17,38871.46,False,15965.170000000155
14,80,2012-02-17,33326.93,False,19494.897500000152
21,83,2012-02-17,160.84,False,18205.800000000156
14,67,2012-02-17,35668.0,False,27006.807500000155
6,25,2012-02-17,13413.1,False,20642.217500000155
40,27,2012-02-17,1201.51,False,12610.862500000154
19,59,2012-02-17,291.13,False,12643.435000000154
26,41,2012-02-17,1829.5,False,4183.810000000155
29,26,2012-02-17,4445.12,False,1941.8150000001547
25,25,2012-02-17,6179.41,False,3186.2900000001546
8,54,2012-02-17,127.42,False,3145.362500000155
41,19,2012-02-17,940.73,False,2923.1700000001547
38,49,2012-02-17,2.97,False,1812.6325000001546
42,4,2012-02-17,14831.44,False,3975.640000000155
4,94,2012-02-17,89337.77,False,26278.227500000157
44,67,2012-02-17,3476.87,False,26912.262500000157
27,80,2012-02-17,23676.89,False,32830.74250000016
26,52,2012-02-17,1366.2,False,29464.432500000155
11,7,2012-02-17,27718.14,False,14059.525000000156
32,23,2012-02-17,19136.89,False,17974.530000000155
2,30,2012-02-17,4742.86,False,13241.022500000156
10,27,2012-02-17,5562.35,False,14290.060000000156
30,49,2012-02-17,5.94,False,7362.010000000157
38,4,2012-02-17,11733.05,False,5511.050000000156
7,25,2012-02-17,6665.93,False,5991.817500000156
8,26,2012-02-17,8432.42,False,6709.3350000001565
39,5,2012-02-17,30111.56,False,14235.740000000156
17,19,2012-02-17,3238.79,False,12112.175000000158
29,25,2012-02-17,5143.33,False,11731.525000000158
7,59,2012-02-17,8.48,False,9625.540000000157
9,44,2012-02-17,3743.92,False,3033.6300000001565
17,44,2012-02-17,8181.04,False,4269.192500000156
10,82,2012-02-17,23836.78,False,8942.555000000157
2,40,2012-02-17,81678.32,False,29360.01500000016
27,81,2012-02-17,25484.93,False,34795.26750000016
17,22,2012-02-17,7312.7,False,34578.18250000016
31,87,2012-02-17,8660.73,False,30784.170000000162
15,74,2012-02-17,11302.33,False,13190.17250000016
38,5,2012-02-17,657.72,False,6983.37000000016
9,47,2012-02-17,38.0,False,5164.69500000016
27,74,2012-02-17,26830.8,False,9707.21250000016
29,27,2012-02-17,1683.98,False,7302.625000000159
41,98,2012-02-17,10278.22,False,9707.75000000016
26,55,2012-02-17,9669.9,False,12115.725000000159
7,24,2012-02-17,4546.32,False,6544.60500000016
16,96,2012-02-17,230.53,False,6181.242500000159
38,46,2012-02-17,6017.2,False,5115.987500000159
45,2,2012-02-17,36079.43,False,11718.370000000159
6,74,2012-02-17,22692.76,False,16254.98000000016
37,11,2012-02-17,1668.52,False,16614.477500000157
9,46,2012-02-17,7128.76,False,16892.36750000016
15,52,2012-02-17,2085.82,False,8393.965000000158
31,20,2012-02-17,6697.01,False,4395.027500000158
38,94,2012-02-17,25636.91,False,10387.125000000158
2,25,2012-02-17,14198.49,False,12154.557500000157
25,72,2012-02-17,34072.78,False,20151.297500000157
15,31,2012-02-17,2045.48,False,18988.415000000157
18,12,2012-02-17,3074.1,False,13347.712500000158
15,8,2012-02-17,17823.49,False,14253.962500000158
27,79,2012-02-17,36613.03,False,14889.025000000158
36,98,2012-02-17,9033.17,False,16635.94750000016
10,26,2012-02-17,20001.87,False,20867.89000000016
30,19,2012-02-17,2.38,False,16412.61250000016
30,18,2012-02-17,1678.0,False,7678.855000000159
17,91,2012-02-17,13282.88,False,8741.282500000158
41,34,2012-02-17,12537.26,False,6875.130000000159
5,3,2012-02-17,3576.58,False,7768.6800000001585
31,21,2012-02-17,5441.69,False,8709.60250000016
29,87,2012-02-17,8939.98,False,7623.877500000159
31,83,2012-02-17,9858.4,False,6954.162500000159
30,52,2012-02-17,16.39,False,6064.115000000159
27,85,2012-02-17,2940.93,False,5438.925000000159
4,74,2012-02-17,23587.33,False,9100.76250000016
44,18,2012-02-17,1578.42,False,7030.76750000016
9,41,2012-02-17,1285.0,False,7347.92000000016
27,87,2012-02-17,14718.76,False,10292.377500000159
2,91,2012-02-17,87636.17,False,26304.587500000158
8,11,2012-02-17,20362.7,False,31000.657500000158
36,80,2012-02-17,17832.46,False,35137.52250000016
37,28,2012-02-17,106.61,False,31484.485000000157
32,24,2012-02-17,3329.53,False,10407.82500000016
44,72,2012-02-17,123.14,False,5347.93500000016
1,92,2012-02-17,155731.37,False,39822.66250000016
35,96,2012-02-17,-1.35,False,39795.67250000016
38,56,2012-02-17,120.0,False,38993.290000000154
44,7,2012-02-17,451.44,False,39075.36500000016
17,90,2012-02-17,37159.06,False,9432.287500000159
1,10,2012-02-17,40409.5,False,19535.00000000016
45,36,2012-02-17,1201.76,False,19805.44000000016
9,40,2012-02-17,31699.76,False,27617.520000000157
7,26,2012-02-17,2419.57,False,18932.64750000016
32,80,2012-02-17,14971.7,False,12573.197500000158
26,46,2012-02-17,9627.1,False,14679.53250000016
41,13,2012-02-17,32189.15,False,14801.880000000161
30,95,2012-02-17,40129.77,False,24229.43000000016
15,83,2012-02-17,265.9,False,20552.98000000016
31,85,2012-02-17,1069.63,False,18413.61250000016
7,4,2012-02-17,16088.94,False,14388.56000000016
26,49,2012-02-17,2138.99,False,4890.86500000016
10,28,2012-02-17,1819.84,False,5279.3500000001595
8,55,2012-02-17,11585.95,False,7908.43000000016
16,83,2012-02-17,244.79,False,3947.3925000001605
9,42,2012-02-17,2857.33,False,4126.97750000016
27,82,2012-02-17,24272.97,False,9740.26000000016
44,1,2012-02-17,12552.68,False,9981.942500000161
32,52,2012-02-17,2934.98,False,10654.49000000016
25,74,2012-02-17,9113.72,False,12218.58750000016
7,81,2012-02-17,7714.38,False,8078.94000000016
29,24,2012-02-17,3066.85,False,5707.48250000016
38,52,2012-02-17,17.86,False,4978.2025000001595
5,17,2012-02-17,3265.33,False,3516.10500000016
45,30,2012-02-17,3549.46,False,2474.87500000016
25,24,2012-02-17,2375.13,False,2301.94500000016
2,72,2012-02-17,116504.43,False,31423.587500000158
41,92,2012-02-17,126564.0,False,62248.25500000016
41,11,2012-02-17,13735.85,False,64794.85250000016
31,6,2012-02-17,2504.3,False,64827.14500000016
27,83,2012-02-17,8232.09,False,37759.06000000016
30,17,2012-02-17,20.7,False,6123.235000000161
38,3,2012-02-17,569.7,False,2831.6975000001603
36,26,2012-02-17,212.34,False,2258.7075000001605
26,48,2012-02-17,2093.0,False,723.9350000001606
36,31,2012-02-17,21.0,False,724.0100000001606
10,25,2012-02-17,22445.9,False,6193.060000000161
18,33,2012-02-17,8750.24,False,8327.535000000162
26,71,2012-02-17,4228.68,False,8861.455000000162
44,2,2012-02-17,9146.12,False,11142.73500000016
32,74,2012-02-17,17862.18,False,9996.80500000016
17,21,2012-02-17,4038.02,False,8818.750000000162
44,59,2012-02-17,40.85,False,7771.792500000161
2,90,2012-02-17,105034.09,False,31743.78500000016
9,56,2012-02-17,1798.99,False,27727.98750000016
27,55,2012-02-17,12303.44,False,29794.34250000016
8,28,2012-02-17,543.05,False,29919.892500000158
36,87,2012-02-17,315.0,False,3740.12000000016
4,77,2012-02-17,350.0,False,3377.87250000016
39,4,2012-02-17,44032.55,False,11310.150000000162
8,5,2012-02-17,39956.72,False,21163.56750000016
15,93,2012-02-17,211.38,False,21137.662500000162
26,67,2012-02-17,13548.8,False,24437.36250000016
31,19,2012-02-17,21.71,False,13434.65250000016
18,11,2012-02-17,16445.98,False,7556.96750000016
4,80,2012-02-17,22106.73,False,13030.80500000016
38,7,2012-02-17,265.43,False,9709.96250000016
2,78,2012-02-17,7.0,False,9706.28500000016
7,23,2012-02-17,18596.66,False,10243.95500000016
38,42,2012-02-17,87.33,False,4739.1050000001605
29,82,2012-02-17,10008.73,False,7174.93000000016
31,92,2012-02-17,142303.41,False,42749.03250000016
9,55,2012-02-17,12192.96,False,41148.10750000016
25,67,2012-02-17,17021.63,False,45381.68250000016
32,21,2012-02-17,4633.38,False,44037.84500000016
8,49,2012-02-17,2774.38,False,9155.58750000016
27,54,2012-02-17,38.8,False,6117.047500000161
6,85,2012-02-17,2373.36,False,2454.98000000016
26,74,2012-02-17,8607.47,False,3448.5025000001597
32,20,2012-02-17,5133.25,False,4038.22000000016
45,31,2012-02-17,2324.27,False,4609.58750000016
27,50,2012-02-17,2807.5,False,4718.12250000016
41,41,2012-02-17,806.08,False,2767.77500000016
25,29,2012-02-17,3962.12,False,2474.99250000016
17,94,2012-02-17,8156.48,False,3933.0450000001597
10,22,2012-02-17,34869.42,False,11948.52500000016
5,14,2012-02-17,3882.22,False,12717.56000000016
30,91,2012-02-17,28717.11,False,18906.307500000163
18,27,2012-02-17,3610.93,False,17769.920000000162
9,60,2012-02-17,81.0,False,9072.81500000016
4,87,2012-02-17,17704.11,False,12528.28750000016
29,30,2012-02-17,2536.56,False,5983.150000000161
26,72,2012-02-17,47667.25,False,16997.23000000016
31,93,2012-02-17,61404.38,False,32328.075000000157
27,52,2012-02-17,2931.91,False,28635.025000000158
10,23,2012-02-17,68286.1,False,45072.41000000016
15,9,2012-02-17,8732.92,False,35338.82750000016
17,16,2012-02-17,1085.76,False,20259.172500000157
17,42,2012-02-17,4232.03,False,20584.202500000163
5,10,2012-02-17,9267.71,False,5829.60500000016
45,7,2012-02-17,16525.12,False,7777.655000000159
9,59,2012-02-17,3.41,False,7507.06750000016
32,54,2012-02-17,19.76,False,6454.000000000159
29,29,2012-02-17,5360.23,False,5477.130000000159
25,28,2012-02-17,563.38,False,1486.69500000016
17,93,2012-02-17,3825.06,False,2442.10750000016
41,24,2012-02-17,4949.58,False,3674.56250000016
29,83,2012-02-17,702.74,False,2510.19000000016
27,67,2012-02-17,28413.39,False,9472.692500000161
44,21,2012-02-17,775.76,False,8710.36750000016
17,5,2012-02-17,42494.74,False,18096.65750000016
11,6,2012-02-17,5780.74,False,19366.157500000158
25,71,2012-02-17,2546.31,False,12899.387500000159
17,92,2012-02-17,54192.41,False,26253.550000000163
44,60,2012-02-17,278.6,False,15699.515000000161
29,85,2012-02-17,1609.63,False,14656.737500000163
7,91,2012-02-17,14526.03,False,17651.66750000016
1,81,2012-02-17,31533.84,False,11987.02500000016
27,71,2012-02-17,10029.32,False,14424.70500000016
9,49,2012-02-17,118.92,False,14052.027500000158
15,21,2012-02-17,3022.87,False,11176.23750000016
45,42,2012-02-17,4254.79,False,4356.47500000016
26,56,2012-02-17,1545.77,False,2235.58750000016
1,90,2012-02-17,91093.52,False,24979.237500000163
32,22,2012-02-17,10508.05,False,26850.53250000016
31,90,2012-02-17,93503.29,False,49162.65750000016
45,12,2012-02-17,3261.51,False,49591.59250000016
9,48,2012-02-17,198.0,False,26867.712500000158
27,72,2012-02-17,55540.04,False,38125.71000000016
25,26,2012-02-17,3929.19,False,15732.185000000161
1,72,2012-02-17,81287.05,False,35238.57000000016
8,27,2012-02-17,1696.7,False,35613.24500000016
31,7,2012-02-17,15607.78,False,25630.18000000016
9,52,2012-02-17,1501.38,False,25023.227500000165
37,27,2012-02-17,23.71,False,4707.392500000164
16,3,2012-02-17,7530.25,False,6165.780000000164
27,56,2012-02-17,1824.66,False,2720.0000000001637
27,58,2012-02-17,280.0,False,2414.6550000001635
7,5,2012-02-17,16014.23,False,6412.285000000164
2,35,2012-02-17,4622.54,False,5685.357500000164
11,5,2012-02-17,58330.29,False,19811.765000000163
29,28,2012-02-17,700.0,False,19916.765000000167
9,54,2012-02-17,72.88,False,15931.427500000165
30,46,2012-02-17,5466.53,False,16142.425000000167
36,11,2012-02-17,140.75,False,1595.0400000001655
15,30,2012-02-17,3009.92,False,2172.5200000001655
26,60,2012-02-17,90.0,False,2176.8000000001657
32,79,2012-02-17,15234.86,False,4618.882500000165
27,59,2012-02-17,352.27,False,4671.762500000165
38,6,2012-02-17,49.52,False,3931.662500000166
2,74,2012-02-17,19793.97,False,8857.655000000166
25,27,2012-02-17,976.14,False,5292.975000000166
27,60,2012-02-17,36.0,False,5213.907500000166
7,60,2012-02-17,135.0,False,5235.277500000166
7,93,2012-02-17,2162.04,False,827.2950000001655
41,54,2012-02-17,51.92,False,596.2400000001655
8,52,2012-02-17,2559.21,False,1227.0425000001655
10,83,2012-02-17,305.08,False,1269.5625000001655
26,59,2012-02-17,199.18,False,778.8475000001656
31,91,2012-02-17,73956.81,False,19255.070000000163
42,8,2012-02-17,20754.01,False,23803.77000000016
10,24,2012-02-17,17588.06,False,28124.515000000167
36,10,2012-02-17,127.18,False,28106.515000000163
29,23,2012-02-17,16794.9,False,13816.037500000164
16,90,2012-02-17,9242.52,False,10938.165000000165
37,38,2012-02-17,70310.55,False,24118.787500000166
9,30,2012-02-17,1687.9,False,24508.967500000166
7,29,2012-02-17,1399.99,False,20660.240000000165
37,10,2012-02-17,249.77,False,18412.052500000165
15,59,2012-02-17,149.45,False,871.7775000001637
28,5,2012-02-17,45193.66,False,11748.217500000164
29,92,2012-02-17,26397.11,False,17997.497500000165
2,26,2012-02-17,9932.64,False,20418.215000000164
5,8,2012-02-17,14320.75,False,23961.040000000165
37,96,2012-02-17,19538.67,False,17547.292500000163
26,35,2012-02-17,1613.48,False,11351.385000000164
29,16,2012-02-17,753.03,False,9056.482500000164
45,23,2012-02-17,20886.44,False,10697.905000000163
1,91,2012-02-17,72596.77,False,23962.430000000164
45,29,2012-02-17,7044.06,False,25320.075000000164
2,67,2012-02-17,35002.08,False,33882.33750000017
45,14,2012-02-17,15864.37,False,32626.820000000163
17,46,2012-02-17,26087.34,False,20999.46250000016
3,95,2012-02-17,14148.18,False,22775.492500000164
2,92,2012-02-17,186888.75,False,60747.16000000016
31,72,2012-02-17,67824.73,False,73737.25000000016
28,6,2012-02-17,6274.29,False,68783.98750000016
38,60,2012-02-17,360.0,False,65336.94250000016
8,60,2012-02-17,162.0,False,18655.255000000157
9,29,2012-02-17,1554.45,False,2087.68500000016
29,17,2012-02-17,8143.03,False,2554.87000000016
43,98,2012-02-17,13545.04,False,5851.13000000016
11,11,2012-02-17,17677.79,False,10230.07750000016
17,83,2012-02-17,443.2,False,9952.265000000161
30,59,2012-02-17,9.58,False,7918.90250000016
31,5,2012-02-17,31581.58,False,12428.03750000016
9,31,2012-02-17,1281.28,False,8328.91000000016
31,77,2012-02-17,9.94,False,8220.595000000161
36,38,2012-02-17,17810.42,False,12670.80500000016
44,17,2012-02-17,227.68,False,4832.33000000016
31,23,2012-02-17,21243.26,False,9822.82500000016
36,2,2012-02-17,12888.32,False,13042.420000000158
28,3,2012-02-17,11505.95,False,11466.30250000016
15,71,2012-02-17,5764.88,False,12850.60250000016
26,38,2012-02-17,107783.29,False,34485.61000000016
31,74,2012-02-17,20667.72,False,36430.46000000015
1,56,2012-02-17,3673.37,False,34472.31500000016
32,82,2012-02-17,20497.77,False,38155.53750000016
15,34,2012-02-17,11178.83,False,14004.42250000016
18,14,2012-02-17,20199.85,False,13887.45500000016
28,4,2012-02-17,28396.33,False,20068.19500000016
17,14,2012-02-17,11975.71,False,17937.68000000016
41,99,2012-02-17,1050.0,False,15405.47250000016
